time,psn,diffPressure,volumePercentage,vacuumTransducerDegreeOne,currentVolume,unit,weight,height,pressure,medium,mediumName,color,tankType,tankTypeName,gpsLongitude,gpsLatitude,gpsAddress,temperature,temperatureOne,temperatureTwo,temperatureThree,electricityPercentage,currentVoltage,batteryCapacity,currentCapacity,currentChargingCurrent,illuminationIntensity,standardVolumeTotal,standardFlow,workingFlow,flowTemperature,flowPressure,duration,x,y,Tanker_Code,Lic_Number,ID
2023-02-19 12:42:11,2021121390002,0.01,53.29,99.83,6.78,m³,7749.0,1080,0.45,1,LOX,#F71515,1,卧式,121.22091700941414,31.430654112954162,上海市嘉定区宝钱公路2899号,395,-151,,149,100,4.29,3000,3000,3,2980,360.0,0.0,0.0,-159.0,0.0,0,121.2145,31.424393,52Q522,沪EE6758,263541706820485120
2023-02-19 12:37:08,2021121390002,0.013,72.65,99.83,9.243,m³,10564.0,1395,0.45,1,LOX,#F71515,1,卧式,121.19375261659356,31.414598157832135,上海市嘉定区宝钱公路3759号,390,-152,,149,100,4.29,3000,3000,3,2980,360.0,0.0,0.0,-159.0,0.0,0,121.187346,31.408318,52Q522,沪EE6758,263541706820485120
2023-02-19 12:32:07,2021121390002,0.013,69.67,99.83,8.864,m³,10131.0,1344,0.449,1,LOX,#F71515,1,卧式,121.16886862044068,31.39293551871466,上海市嘉定区宝钱公路4798号,385,-152,,149,100,4.29,3000,3000,3,2980,360.0,0.0,0.0,-159.0,0.0,0,121.162339,31.387079,52Q522,沪EE6758,263541706820485120
2023-02-19 12:26:47,2021121390002,0.01,54.21,99.83,6.897,m³,7883.0,1094,0.459,1,LOX,#F71515,1,卧式,121.17703587973773,31.37620133212274,上海市嘉定区沪宜公路5690-2号,380,-153,,149,100,4.29,3000,3000,3,2980,360.0,0.0,0.0,-160.0,0.0,0,121.170529,31.370189,52Q522,沪EE6758,263541706820485120
2023-02-19 12:21:47,2021121390002,0.012,64.35,99.83,8.187,m³,9357.0,1257,0.5,1,LOX,#F71515,1,卧式,121.17898322048417,31.375590797461573,上海市嘉定区沪宜公路5666号,375,-153,,149,100,4.29,3000,3000,3,2980,360.0,0.0,0.0,-160.0,0.0,0,121.172485,31.369541,52Q522,沪EE6758,263541706820485120
2023-02-19 12:16:47,2021121390002,0.012,64.45,99.74,8.2,m³,9372.0,1258,0.491,1,LOX,#F71515,1,卧式,121.17898322048417,31.375590797461573,上海市嘉定区沪宜公路5666号,370,-153,,149,100,4.29,3000,3000,3,2980,360.0,0.0,0.0,-160.0,0.0,0,121.172485,31.369541,52Q522,沪EE6758,263541706820485120
2023-02-19 12:11:47,2021121390002,0.012,64.55,99.74,8.213,m³,9387.0,1260,0.478,1,LOX,#F71515,1,卧式,121.17898322048417,31.375590797461573,上海市嘉定区沪宜公路5666号,365,-152,,149,100,4.29,3000,3000,3,2980,360.0,0.0,0.0,-160.0,0.0,0,121.172485,31.369541,52Q522,沪EE6758,263541706820485120
2023-02-19 12:06:48,2021121390002,0.012,64.35,99.83,8.187,m³,9357.0,1257,0.463,1,LOX,#F71515,1,卧式,121.17898322048417,31.375590797461573,上海市嘉定区沪宜公路5666号,360,-144,,149,100,4.29,3000,3000,3,2980,360.0,0.0,0.0,-149.0,0.0,0,121.172485,31.369541,52Q522,沪EE6758,263541706820485120
2023-02-19 12:01:52,2021121390002,0.012,64.55,99.83,8.213,m³,9387.0,1260,0.452,1,LOX,#F71515,1,卧式,121.17898322048417,31.375590797461573,上海市嘉定区沪宜公路5666号,355,-151,,149,100,4.29,3000,3000,3,2980,360.0,0.0,0.0,-160.0,0.0,0,121.172485,31.369541,52Q522,沪EE6758,263541706820485120
2023-02-19 11:56:48,2021121390002,0.012,65.74,99.83,8.364,m³,9560.0,1279,0.449,1,LOX,#F71515,1,卧式,121.17895919730118,31.37558844332699,上海市嘉定区沪宜公路5666号,350,-152,,149,100,4.28,3000,3000,3,2980,360.0,0.0,0.0,-160.0,0.0,0,121.172461,31.369539,52Q522,沪EE6758,263541706820485120
2023-02-19 11:51:47,2021121390002,0.012,64.35,99.83,8.187,m³,9357.0,1257,0.468,1,LOX,#F71515,1,卧式,121.1790065438292,31.375777290440883,上海市嘉定区G204(烟沪线),345,-150,,149,100,4.29,3000,3000,3,2980,358.0,57.0,0.0,-159.0,0.0,0,121.172509,31.369727,52Q522,沪EE6758,263541706820485120
2023-02-19 11:46:47,2021121390002,0.012,67.03,99.74,8.528,m³,9747.0,1301,0.454,1,LOX,#F71515,1,卧式,121.17899870676271,31.375787176620946,上海市嘉定区G204(烟沪线),340,-151,,149,100,4.29,3000,3000,3,2980,47.0,54.0,0.0,-158.0,0.0,0,121.172501,31.369737,52Q522,沪EE6758,263541706820485120
2023-02-19 11:41:47,2021121390002,0.012,66.73,99.74,8.49,m³,9704.0,1296,0.43,1,LOX,#F71515,1,卧式,121.17855473926303,31.374735393821545,上海市嘉定区沪宜公路5666号,335,-152,,149,100,4.29,3000,3000,3,2980,600.0,0.0,0.0,-157.0,0.0,0,121.172054,31.368694,52Q522,沪EE6758,263541706820485120
2023-02-19 11:32:48,2021121390002,0.013,70.83,99.83,9.012,m³,10300.0,1364,0.43,1,LOX,#F71515,1,卧式,121.16973601868692,31.38337477783822,上海市嘉定区沪宜公路5838号,326,-151,,149,100,4.29,3000,3000,3,2980,600.0,0.0,0.0,-157.0,0.0,0,121.163201,31.3775,52Q522,沪EE6758,263541706820485120
2023-02-19 11:27:48,2021121390002,0.012,67.91,99.83,8.64,m³,9875.0,1315,0.428,1,LOX,#F71515,1,卧式,121.17394184269256,31.398895893017766,上海市嘉定区宝钱公路4626号,321,-151,,149,100,4.29,3000,3000,3,2980,600.0,0.0,0.0,-158.0,0.0,0,121.167441,31.392948,52Q522,沪EE6758,263541706820485120
2023-02-19 11:22:48,2021121390002,0.012,66.83,99.83,8.503,m³,9718.0,1297,0.426,1,LOX,#F71515,1,卧式,121.18853405469417,31.411191792824155,上海市嘉定区宝钱公路3933号,316,-153,,149,100,4.29,3000,3000,3,2980,600.0,0.0,0.0,-159.0,0.0,0,121.182108,31.404982,52Q522,沪EE6758,263541706820485120
2023-02-19 11:21:48,2021121390002,0.014,78.84,99.83,10.031,m³,11465.0,1504,0.424,1,LOX,#F71515,1,卧式,121.19061046685036,31.408932288270183,上海市嘉定区汇通路,315,-152,,149,100,4.29,3000,3000,3,2980,600.0,0.0,0.0,-158.0,0.0,0,121.184192,31.402692,52Q522,沪EE6758,263541706820485120
2023-02-19 11:16:48,2021121390002,0.012,65.94,99.83,8.39,m³,9589.0,1283,0.427,1,LOX,#F71515,1,卧式,121.18053616524571,31.42985839132962,上海市嘉定区G15(沈海高速),310,-153,,149,100,4.29,3000,3000,3,2980,600.0,0.0,0.0,-153.0,0.0,0,121.17407,31.423786,52Q522,沪EE6758,263541706820485120
2023-02-19 11:07:48,2021121390002,0.012,67.62,99.83,8.603,m³,9833.0,1310,0.428,1,LOX,#F71515,1,卧式,121.1431158748759,31.511607011893872,江苏省苏州市太仓市G15(沈海高速),301,-153,,149,100,4.29,3000,3000,3,2980,600.0,0.0,0.0,-159.0,0.0,0,121.136528,31.505966,52Q522,沪EE6758,263541706820485120
2023-02-19 11:02:48,2021121390002,0.013,72.84,99.83,9.267,m³,10592.0,1398,0.427,1,LOX,#F71515,1,卧式,121.11232016483017,31.55618352075846,江苏省苏州市太仓市G15(沈海高速),296,-153,,149,100,4.29,3000,3000,3,2980,600.0,0.0,0.0,-159.0,0.0,0,121.10585,31.550107,52Q522,沪EE6758,263541706820485120
2023-02-19 10:57:47,2021121390002,0.014,79.56,99.83,10.122,m³,11569.0,1517,0.422,1,LOX,#F71515,1,卧式,121.08082924137403,31.587423747568995,江苏省苏州市太仓市G15(沈海高速),291,-153,,149,100,4.29,3000,3000,3,2980,600.0,0.0,0.0,-159.0,0.0,0,121.074402,31.581072,52Q522,沪EE6758,263541706820485120
2023-02-19 10:56:48,2021121390002,0.014,77.31,99.83,9.836,m³,11242.0,1476,0.422,1,LOX,#F71515,1,卧式,121.08277302630967,31.585830857343492,江苏省苏州市太仓市S224(通港西路),291,-153,,149,100,4.29,3000,3000,3,2980,600.0,0.0,0.0,-160.0,0.0,0,121.076349,31.57947,52Q522,沪EE6758,263541706820485120
2023-02-19 10:51:48,2021121390002,0.011,60.63,99.83,7.714,m³,8817.0,1197,0.421,1,LOX,#F71515,1,卧式,121.08654039664636,31.599616908097307,江苏省苏州市太仓市大木桥路158,285,-153,,149,100,4.29,3000,3000,3,2980,600.0,0.0,0.0,-160.0,0.0,0,121.080116,31.593249,52Q522,沪EE6758,263541706820485120
2023-02-19 10:46:48,2021121390002,0.012,66.73,99.83,8.49,m³,9704.0,1296,0.442,1,LOX,#F71515,1,卧式,121.08621181836479,31.60122840130235,江苏省苏州市太仓市百花北路,280,-151,,149,100,4.29,3000,3000,3,2980,600.0,0.0,0.0,-160.0,0.0,0,121.079788,31.59486,52Q522,沪EE6758,263541706820485120
2023-02-19 10:41:48,2021121390002,0.013,69.96,99.83,8.901,m³,10173.0,1349,0.435,1,LOX,#F71515,1,卧式,121.086187679005,31.601220529609126,江苏省苏州市太仓市百花北路,275,-151,,149,100,4.29,3000,3000,3,2980,229.0,77.0,0.0,-160.0,0.0,0,121.079764,31.594852,52Q522,沪EE6758,263541706820485120
2023-02-19 10:36:48,2021121390002,0.013,71.7,99.74,9.122,m³,10426.0,1379,0.407,1,LOX,#F71515,1,卧式,121.08622784071304,31.601156523492445,江苏省苏州市太仓市百花北路,270,-154,,149,100,4.29,3000,3000,3,2980,332.0,0.0,0.0,-161.0,0.0,0,121.079804,31.594788,52Q522,沪EE6758,263541706820485120
2023-02-19 10:31:48,2021121390002,0.013,72.27,99.74,9.195,m³,10509.0,1388,0.407,1,LOX,#F71515,1,卧式,121.08734180297243,31.59758341190159,江苏省苏州市太仓市百花北路,265,-153,,149,100,4.29,3000,3000,3,2980,332.0,0.0,0.0,-161.0,0.0,0,121.080917,31.591215,52Q522,沪EE6758,263541706820485120
